company,date,year,indid,ind,行业,sfcy,rd,rda,fin,size,lev,grow,share,board,ip,roe,ocf,pat,inv,m2,sfin,guquan,efi
000513,2018-12-31,2018,C27,1,医药制造业,1,20.34819412,0.039411925,0.493415773,23.58188057,0.484045058,0.00038646,0.342099994,0.5,0.218437999,0.102831997,0.072695762,,,0.069899999,0.493415773,0,
000516,2018-12-31,2018,Q83,0,卫生,1,14.23360443,0.00029189,0.290340662,22.71200562,0.26490438,-0.00449176,0.188799992,0.333333343,0.066090003,0.321397007,-0.105677195,,,0.069899999,0.197672471,0,
000518,2012-12-31,2012,C27,1,医药制造业,1,15.80689907,0.008025057,0.243746758,20.6320858,0.099501766,0.00075059,0.0889,0.400000006,0.008944,0.016587,0.059772518,0.693147181,1.098612289,0.143900007,0.21486026,0,
000518,2013-12-31,2013,C27,1,医药制造业,1,15.83509636,0.009160403,0.201270148,20.52796173,0.125627682,-0.0020468,0.0889,0.333333343,0.009665,-0.127435997,-0.023116384,0.693147181,1.098612289,0.135900006,0.169907346,0,
000518,2014-12-31,2014,C27,1,医药制造业,1,15.88926125,0.00972347,0.073131382,20.52247429,0.133718938,0.00155623,0.0889,0.400000006,0.008944,-0.01265,0.024556981,1.386294361,1.609437912,0.110100001,0.042473815,0,
000518,2018-12-31,2018,C27,1,医药制造业,1,16.34792709,0.013591333,0.065731712,20.64625168,0.440375596,0.00142924,0.140000001,0.5,0.014146,-0.045081999,0.024373468,,,0.069899999,0.042586289,0,
000519,2012-12-31,2012,C34,0,通用设备制造业,1,14.8600235,0.005993227,0.053220019,19.97714996,0.337214589,-0.00132289,0.215800002,0.428571433,0.01065,0.009908,0.010883092,2.63905733,2.079441542,0.143900007,0.045161176,1,15.09949807
000519,2013-12-31,2013,C30,0,非金属矿物制品业,1,18.21177864,0.016498098,0.275852948,22.31628799,0.363610417,0.019982181,0.360400021,0.333333343,0.041437,0.136465997,-0.02528131,3.401197382,2.564949357,0.135900006,0.275107592,1,15.18569078
000519,2014-12-31,2014,C30,0,非金属矿物制品业,1,18.26412392,0.00174212,0.029912943,24.51177597,0.046802126,-0.00021418,0.360400021,0.333333343,0.047644999,0.104226999,-0.004047274,3.951243719,2.708050201,0.110100001,0.023926953,1,15.30180409
000519,2015-12-31,2015,C30,0,非金属矿物制品业,1,18.28822899,0.016989853,0.073611945,22.36336899,0.237660572,-0.00248665,0.360400021,0.333333343,0.043306001,0.055383999,-0.027405959,4.521788577,3.295836866,0.133399993,0.072404765,1,15.95192654
000519,2016-12-31,2016,C30,0,非金属矿物制品业,1,19.00851822,0.017543536,0.273815215,23.05158806,0.393332303,0.014850411,0.336800009,0.333333343,0.039145999,0.024176,0.015320751,5.017279837,3.610917913,0.113300003,0.268284023,1,17.85269341
000519,2017-12-31,2017,C35,1,专用设备制造业,1,19.11195755,0.020519458,0.245573968,22.9983387,0.292427838,0.00256374,0.232999995,0.375,0.035944,0.016151,0.055196498,5.241747015,3.871201011,0.081100002,0.239872381,1,14.45097566
000519,2018-12-31,2018,C35,1,专用设备制造业,1,19.32278252,0.023648558,0.311218143,23.06723404,0.325706065,0.00037321,0.232999995,0.375,0.053459998,0.045182999,0.14380607,,,0.069899999,0.305287689,1,
000524,2017-12-31,2017,H61,0,住宿业,1,13.73074818,0.00029189,0.575417697,22.21348,0.721888483,0.019982181,0.444099993,0.333333343,0.035388999,0.091706,0.114940859,0.693147181,0,0.081100002,0.314271599,1,
000524,2018-12-31,2018,H61,0,住宿业,1,16.25151062,0.002493264,0.566887558,22.24567223,0.761305869,0.00107297,0.44599998,0.333333343,0.032448001,0.084167004,0.053902313,,,0.069899999,0.551178336,1,
000530,2012-12-31,2012,C34,0,通用设备制造业,1,18.18862343,0.026995184,0.181198016,21.80072021,0.537914038,-0.0018316,0.219599992,0.333333343,0.044750001,0.067115001,-0.02276355,5.564520407,3.295836866,0.143900007,0.181090266,1,17.21999902
000530,2013-12-31,2013,C34,0,通用设备制造业,1,18.17899132,0.026464332,0.1740724,21.81094933,0.476969153,9.02E-05,0.219599992,0.333333343,0.044950001,0.081124,0.002571437,5.774551546,3.663561646,0.135900006,0.172846735,1,17.21999902
000530,2014-12-31,2014,C34,0,通用设备制造业,1,18.11374855,0.02409027,0.190262288,21.83969498,0.479862094,-0.00071623,0.219599992,0.333333343,0.028231001,0.056237001,0.009330852,4.394449155,1.609437912,0.110100001,0.166510507,1,17.21999902
000530,2015-12-31,2015,C34,0,通用设备制造业,1,18.20820808,0.019806044,0.245586604,22.12997627,0.504311144,0.00127517,0.213400006,0.333333343,0.035138,0.054930001,-0.012386644,4.836281907,2.48490665,0.133399993,0.059960768,1,
000530,2016-12-31,2016,C34,0,通用设备制造业,1,18.26927376,0.017246837,0.251761943,22.32940102,0.502241671,0.00106985,0.199599996,0.333333343,0.036566,0.060329001,-0.001546363,5.361292166,2.708050201,0.113300003,0.136394754,1,
000530,2017-12-31,2017,C34,0,通用设备制造业,1,18.3566246,0.016690653,0.180859044,22.44952965,0.607989252,0.00168708,0.199599996,0.333333343,0.032678001,0.059590001,-0.036875412,5.786897381,2.890371758,0.081100002,0.07025557,1,20.17486214
000530,2018-12-31,2018,C34,0,通用设备制造业,1,18.14312172,0.013606184,0.148259699,22.44035149,0.610059977,-0.00054647,0.1998,0.333333343,0.035413999,0.032219999,-0.021489203,,,0.069899999,0.061603677,0,
000532,2012-12-31,2012,S90,0,综合,1,16.02970123,0.009466908,0.22229597,20.6896553,0.159599245,-0.00051376,0.13350001,0.363636374,0.039590999,0.073145002,0.032659832,4.49980967,2.302585093,0.143900007,0.110348925,1,20.04680138
000532,2013-12-31,2013,S90,0,综合,1,16.17103958,0.009727226,0.275768846,20.80386543,0.230484024,0.00077926,0.149100006,0.363636374,0.044667002,0.087272003,0.033810358,4.49980967,2.63905733,0.135900006,0.113530301,1,20.08735307
000533,2013-12-31,2013,C38,1,电气机械及器材制造业,1,17.99710274,0.017084379,0.127797574,22.06669235,0.983467519,0.00170669,0.249699995,0.363636374,0.045889001,0.121420003,0.011571355,5.220355825,2.772588722,0.135900006,0.119791433,0,20.09594385
000533,2014-12-31,2014,C38,1,电气机械及器材制造业,1,18.56330872,0.029523265,0.115508534,22.08588409,0.936725914,0.00686157,0.249699995,0.363636374,0.056761999,0.081239998,-0.004704362,5.411646052,3.135494216,0.110100001,0.108682275,0,20.1076351
000533,2015-12-31,2015,C38,1,电气机械及器材制造业,1,18.62636948,0.029490639,0.069712728,22.15005112,0.966879487,0.0006003,0.249699995,0.363636374,0.070740998,0.083158001,0.12072771,5.720311777,3.401197382,0.133399993,0.063315026,0,20.34988062
000533,2016-12-31,2016,C38,1,电气机械及器材制造业,1,18.40794945,0.03029735,0.110957876,21.90464401,0.581067681,0.00050384,0.173700005,0.363636374,0.071974002,0.125294998,0.080286928,5.913503006,3.688879454,0.113300003,0.103898086,0,20.03868189
000534,2017-12-31,2017,K70,0,房地产业,1,17.22840881,0.012594236,0.398245752,21.60292435,0.559152484,0.00310627,0.522799969,0.428571433,0.01243,0.052315999,0.02772098,2.772588722,0,0.081100002,0.323768735,0,
000534,2018-12-31,2018,K70,0,房地产业,1,17.90311623,0.022904756,0.15643923,21.67952728,0.693432033,0.00012897,0.522799969,0.333333343,0.014916,0.027627001,-0.042480759,,,0.069899999,0.104270004,0,
000536,2016-12-31,2016,C39,1,计算机、通信和其他电子设备制造业,1,18.00520515,0.003484169,0.428259522,23.66473007,0.447228342,-0.00183595,0.286799997,0.555555582,0.032678999,0.047256,-0.009168798,5.872117789,5.332718793,0.113300003,0.42318067,0,21.97773376
000536,2017-12-31,2017,C39,1,计算机、通信和其他电子设备制造业,1,18.69590378,0.006265091,0.299713671,23.76866531,0.637323737,0.00102133,0.263700008,0.571428597,0.03094,0.01531,0.02091245,5.840641657,5.303304908,0.081100002,0.293456256,0,15.49966591
000538,2012-12-31,2012,C27,1,医药制造业,1,18.37001801,0.008914129,0.162862852,23.09013557,0.517506599,0.00209904,0.415199995,0.363636374,0.056841001,0.251540989,0.074545316,5.476463552,4.025351691,0.143900007,0.162072137,1,20.56074691
000538,2013-12-31,2013,C27,1,医药制造业,1,19.01830864,0.014112351,0.162407443,23.27901268,0.426649123,0.00155476,0.415199995,0.363636374,0.067628004,0.287539989,0.026523082,5.529429088,4.290459441,0.135900006,0.161719978,1,21.36237913
000538,2014-12-31,2014,C27,1,医药制造业,1,18.88214874,0.009707894,0.154820368,23.51696396,0.446760952,0.00189669,0.415199995,0.363636374,0.074763998,0.245753005,0.097107343,5.659482216,4.343805422,0.110100001,0.150558576,1,22.72196224
000538,2015-12-31,2015,C27,1,医药制造业,1,18.42440414,0.005203117,0.301884741,23.68290138,0.426021427,0.0010225,0.415199995,0.333333343,0.075652003,0.222019002,0.112980515,5.631211782,4.317488114,0.133399993,0.295024604,1,23.53865345
000538,2016-12-31,2016,C27,1,医药制造业,1,18.31450844,0.003657555,0.221980393,23.92546844,0.551841736,0.0008065,0.415199995,0.363636374,0.072039001,0.199575007,0.12139751,5.568344504,4.406719247,0.113300003,0.215357095,1,23.35591772
000538,2017-12-31,2017,C27,1,医药制造业,1,18.24674797,0.003033492,0.346690536,24.04479027,0.526906073,0.00084958,0.415199995,0.363636374,0.145345002,0.18434,0.04171785,5.605802066,4.454347296,0.081100002,0.339886218,1,23.00657275
000538,2018-12-31,2018,C27,1,医药制造业,1,18.51875114,0.003631101,0.342585534,24.13697052,0.524788857,0.00098443,0.415199995,0.363636374,0.144375995,0.172847003,0.086570635,,,0.069899999,0.338472098,1,
000541,2012-12-31,2012,C38,1,电气机械及器材制造业,1,18.0719738,0.020462409,0.307925552,21.96113968,0.150497332,-0.00026104,0.1347,0.375,0.074077003,0.137170002,0.126845151,4.276666119,1.609437912,0.143900007,0.286944568,0,19.72604837
000541,2013-12-31,2013,C38,1,电气机械及器材制造业,1,18.20261383,0.02383293,0.42666322,21.93930054,0.15327698,0.00147494,0.1347,0.333333343,0.084053002,0.085193999,0.060690615,4.736198448,1.609437912,0.135900006,0.267230988,0,19.70053549
000541,2014-12-31,2014,C38,1,电气机械及器材制造业,1,18.40870857,0.026443088,0.420958638,22.04146957,0.207530916,0.00214495,0.1347,0.333333343,0.111873999,0.088595003,0.081793666,5.433722004,1.791759469,0.110100001,0.264869422,0,19.8267843
000541,2015-12-31,2015,C38,1,电气机械及器材制造业,1,18.34694672,0.015358361,0.666424274,22.52304268,0.195849568,-0.00062563,0.1347,0.333333343,0.100897998,0.009245,0.031136898,5.438079309,1.945910149,0.133399993,0.154637396,1,21.84829028
000541,2016-12-31,2016,C38,1,电气机械及器材制造业,1,18.51663208,0.018043838,0.527206182,22.53158188,0.218699485,0.00170266,0.1347,0.333333343,0.109159999,0.213303,0.047536183,5.631211782,2.397895273,0.113300003,0.242498785,1,21.76565171
000541,2017-12-31,2017,C38,1,电气机械及器材制造业,1,18.66740608,0.022548813,0.347649693,22.45948029,0.182550684,0.0012884,0.1347,0.333333343,0.110087,0.152128994,0.038024727,5.655991811,2.833213344,0.081100002,0.100458615,1,21.33846627
000541,2018-12-31,2018,C38,1,电气机械及器材制造业,1,18.75425529,0.024980446,0.321100533,22.44391632,0.287206203,4.65E-06,0.1347,0.333333343,0.112323999,0.082956001,0.110588595,,,0.069899999,0.160454541,1,
000544,2017-12-31,2017,D46,0,水的生产和供应业,1,16.92736626,0.003322451,0.165075198,22.63441849,0.212653294,0.00042194,0.687300026,0.428571433,0.026284,0.059705,0.052475601,,,0.081100002,0.155808657,1,
000544,2018-12-31,2018,D46,0,水的生产和供应业,1,17.41767883,0.004036346,0.184133798,22.93009377,0.493129373,0.00051944,0.687300026,0.444444448,0.029749,0.071255997,0.030928269,,,0.069899999,0.158508196,1,
000545,2013-12-31,2013,C26,0,化学原料及化学制品制造业,1,17.33276176,0.028712213,0.189544976,20.88319397,0.55628711,0.019982181,0.461600006,0.400000006,0.01228,0.134353995,0.140573859,2.302585093,1.098612289,0.135900006,0.189519882,0,14.37529685
000545,2014-12-31,2014,C26,0,化学原料及化学制品制造业,1,16.99206924,0.011333236,0.09377446,21.47208405,0.302069515,-0.00127292,0.372999996,0.400000006,0.01213,0.035069998,0.037423961,2.397895273,1.386294361,0.110100001,0.093496025,0,21.18259664
000545,2015-12-31,2015,C26,0,化学原料及化学制品制造业,1,17.19989967,0.011683923,0.10746742,21.64944077,0.430318832,-0.00034113,0.372999996,0.400000006,0.012522,0.077412002,0.026683865,3.135494216,1.386294361,0.133399993,0.107353486,0,21.97802323
000545,2016-12-31,2016,C26,0,化学原料及化学制品制造业,1,17.11704826,0.010072271,0.09628047,21.71501732,0.416657478,0.00473607,0.372999996,0.5,0.017689999,0.065863997,-0.047997024,3.135494216,1.386294361,0.113300003,0.061800677,0,21.61300723
000545,2017-12-31,2017,C26,0,化学原料及化学制品制造业,1,17.95222282,0.022743937,0.204832852,21.73567963,0.37345475,0.00664326,0.372999996,0.400000006,0.026799999,0.084889002,0.093227044,3.135494216,1.386294361,0.081100002,0.204639256,0,
000545,2018-12-31,2018,C26,0,化学原料及化学制品制造业,1,17.94809723,0.01993815,0.093200751,21.86321831,0.522834539,0.00065258,0.372999996,0.400000006,0.030400001,0.050305001,-0.112249285,,,0.069899999,0.093200751,0,
000546,2018-12-31,2018,N77,0,生态保护和环境治理业,1,19.32222176,0.029272603,0.080284029,22.85332489,0.975416422,0.00571742,0.374599993,0.428571433,0.057976,0.109572999,0.064261802,,,0.069899999,0.074778497,0,
000547,2013-12-31,2013,C39,1,计算机、通信和其他电子设备制造业,1,17.66969299,0.016632035,0.331216633,21.7661171,0.595690906,0.00265828,0.216399997,0.428571433,0.019134,0.088467002,-0.039690174,3.970291914,2.890371758,0.135900006,0.263214976,0,21.10211148
000547,2014-12-31,2014,C39,1,计算机、通信和其他电子设备制造业,1,18.04175949,0.019657189,0.343508393,21.97107315,0.430017471,0.00596533,0.190499991,0.428571433,0.020292001,0.108796,0.038039219,4.060443011,2.890371758,0.110100001,0.260112137,0,20.73646114
000547,2015-12-31,2015,C39,1,计算机、通信和其他电子设备制造业,1,18.94437981,0.024882073,0.382107168,22.63798714,0.233265266,0.00311624,0.0889,0.333333343,0.037406001,0.072691001,0.025263274,5.049856007,3.135494216,0.133399993,0.357984096,1,19.85568193
000547,2016-12-31,2016,C39,1,计算机、通信和其他电子设备制造业,1,19.35921669,0.036804318,0.364116162,22.66135597,0.287586063,0.00818877,0.0889,0.333333343,0.048787002,0.05102,0.025421482,5.093750201,3.044522438,0.113300003,0.327877969,1,19.23259714
000547,2017-12-31,2017,C39,1,计算机、通信和其他电子设备制造业,1,19.4469986,0.035674945,0.304717511,22.78030396,0.347189516,0.00219774,0.0889,0.333333343,0.064209998,0.057034001,0.024764819,5.497168225,3.555348061,0.081100002,0.272631019,1,20.33553887
000547,2018-12-31,2018,C39,1,计算机、通信和其他电子设备制造业,1,19.88934898,0.046565231,0.227788389,22.95625114,0.290589094,0.00411457,0.0889,0.333333343,0.071502,0.0779,0.020015994,,,0.069899999,0.204676107,1,
000550,2012-12-31,2012,C36,0,汽车制造业,1,20.57011414,0.065439463,0.429383427,23.2967453,0.601044476,1.014E-05,0.410299987,0.333333343,0.189798594,0.197205007,0.17282401,5.680172609,1.791759469,0.143900007,0.42406106,1,
000550,2013-12-31,2013,C36,0,汽车制造业,1,20.60020828,0.072070986,0.398788899,23.52564049,0.796230674,0.00195425,0.410299987,0.333333343,0.183153495,0.197797999,0.190891981,6.045005314,2.833213344,0.135900006,0.39314127,1,
000550,2014-12-31,2014,C36,0,汽车制造业,1,20.60020828,0.079706497,0.466430277,23.69350243,0.839567721,0.00222482,0.410299987,0.333333343,0.162433103,0.213211,0.214913473,7.440733707,6.061456919,0.110100001,0.46009621,1,
000550,2015-12-31,2015,C36,0,汽车制造业,1,20.60020828,0.086980037,0.424724221,23.77020073,0.756988227,-0.00039526,0.410299987,0.333333343,0.207103997,0.196820006,0.091463,6.413458957,3.044522438,0.133399993,0.42032361,1,
000550,2016-12-31,2016,C36,0,汽车制造业,1,20.60020828,0.079094045,0.479592115,23.92168617,0.973835289,0.00085864,0.410299987,0.333333343,0.211501896,0.108076997,0.187532946,6.52649486,3.295836866,0.113300003,0.476660579,1,
000551,2012-12-31,2012,S90,0,综合,1,18.63579178,0.038363896,0.165849954,21.89643097,0.95542419,-0.00189456,0.340999991,0.333333343,0.045793001,0.02382,0.035129119,5.257495372,3.850147602,0.143900007,0.140114337,1,
000551,2013-12-31,2013,S90,0,综合,1,18.55170822,0.033294577,0.198977858,21.95406914,0.983467519,0.0010819,0.340999991,0.363636374,0.043965001,0.055202,0.061120018,5.283203729,3.951243719,0.135900006,0.165302098,1,17.98250596
000551,2014-12-31,2014,S90,0,综合,1,18.61953163,0.037172347,0.199789986,21.91172218,0.862352073,0.00017709,0.340999991,0.363636374,0.043175999,0.045127001,0.027496466,4.844187086,3.555348061,0.110100001,0.144705266,1,17.98437027
000551,2015-12-31,2015,S90,0,综合,1,18.59241676,0.035783473,0.202179343,21.92268562,0.930854261,-0.00054181,0.343300015,0.363636374,0.060362998,0.035709001,0.044741955,5.733341277,4.454347296,0.133399993,0.149396464,1,
000551,2016-12-31,2016,S90,0,综合,1,18.58527565,0.029391186,0.309060395,22.11233521,0.948355138,0.00061407,0.343300015,0.363636374,0.048342999,0.056747001,0.050013397,5.529429088,4.219507705,0.113300003,0.191355065,1,
000551,2017-12-31,2017,S90,0,综合,1,18.62264824,0.029017506,0.291642785,22.1625042,0.983467519,0.00135114,0.343300015,0.363636374,0.0414,0.064567998,0.041158438,5.983936281,4.779123493,0.081100002,0.193647191,1,19.27557083
000552,2018-12-31,2018,B06,0,煤炭开采和洗选业,1,15.71008492,0.000656431,0.262408167,23.03877831,0.387483448,0.00028062,0.46419999,0.333333343,0.021973001,0.080937997,0.05192662,,,0.069899999,0.261568278,1,
000553,2012-12-31,2012,C26,0,化学原料及化学制品制造业,1,15.99696064,0.00368288,0.0746525,21.60102081,0.90179348,0.00233589,0.201499999,0.428571433,0.0263,0.085937001,0.09710703,0.693147181,1.098612289,0.143900007,0.072825514,1,
000553,2013-12-31,2013,C26,0,化学原料及化学制品制造业,1,16.08154106,0.003559857,0.154423356,21.71957588,0.751291871,0.00312697,0.201499999,0.375,0.028899999,0.227639005,0.234417975,0.693147181,1.098612289,0.135900006,0.152889386,1,
000553,2014-12-31,2014,C26,0,化学原料及化学制品制造业,1,15.88881111,0.002709682,0.149223149,21.79973412,0.461744696,0.00017125,0.201499999,0.375,0.0319,0.276481003,0.234417975,0.693147181,1.098612289,0.110100001,0.144275561,1,15.8960743
000553,2015-12-31,2015,C26,0,化学原料及化学制品制造业,1,15.81766033,0.002487166,0.141165897,21.81427193,0.419516087,-0.00306992,0.201499999,0.428571433,0.030400001,0.069165997,0.092732675,0.693147181,1.098612289,0.133399993,0.136399612,1,
